linkedin_follower_growth_1m,current_max_ratio,earliest_valid_month,headcount_growth_1m,headcount_volatility_score,headcount_growth_3m,employee_highlight_top_institution_experience_count,years_since_funding,trailing_growth_max,linkedin_follower_growth_6m,headcount_growth_6m,emp_highlight_count,trailing_growth_std,linkedin_follower_count_0m,trailing_growth_avg,linkedin_follower_count_max,emp_role_entropy,United States Sales,linkedin_follower_growth_3m,linkedin_follower_count_volatility,headcount_0m,adj_emp_delta_6m,United States Engineering,investor_1,twitter_follower_count_volatility,business_function_entropy,twitter_follower_count_max,twitter_follower_count_0m,employee_highlight_seasoned_count,years_since_founding,employee_highlight_Prior VC Backed Executive,headcount_concavity,num_investors,entity_urn
1.0,1.0588235294117647,17,0.8888888955116272,0.2692049190504875,1.2307692766189575,4,0.5174537987679672,1.4444444444444444,1.6180812120437622,1.3333333730697632,12,0.207312020121365,877.0,1.1644166019166018,877.0,1.126928794800676,0,1.2935103178024292,246.90939964688852,18.0,2.7764705882352945,0,0,-1.0,0.5623351446188083,-1.0,-1.0,19,3.016438356164384,4,0.7272727272727273,3,urn:harmonic:company:12816946
1.004332184791565,1.0,17,1.0,0.3000581020927551,0.9230769276618958,0,1.322381930184805,1.5,1.1476898193359375,0.8888888955116272,5,0.1965710684937016,1385.0,1.1547325668159,1385.0,1.5157079520857129,0,1.032665133476257,464.0809069928369,24.0,-3.0,0,0,-1.0,1.1490596969706204,-1.0,-1.0,12,3.016438356164384,4,0.3636363636363636,2,urn:harmonic:company:12826349
1.0,1.0,17,1.0,0.3240439812752588,1.2222222089767456,1,0.4763860369609856,2.0,1.440227746963501,2.444444417953491,2,0.4729062404284748,759.0,1.257697449609214,759.0,1.0986122886681096,0,1.103197693824768,178.71279950211274,22.0,4.704761904761905,0,0,-1.0,1.078992207877583,-1.0,-1.0,1,3.016438356164384,0,0.5454545454545454,3,urn:harmonic:company:12887075
1.0,1.0,15,0.75,0.767827553777089,0.5714285969734192,1,1.434633812457221,5.142857142857143,1.152562141418457,0.3333333432674408,7,1.5617834358395053,2969.0,1.7503382034632038,2969.0,1.6762349391347309,0,1.005077838897705,1058.1331654538258,16.0,-14.099999999999998,0,0,2.9277002188456,0.6837389058487535,1314.0,1308.0,11,2.515068493150685,1,0.5454545454545454,2,urn:harmonic:company:23499196
1.0,1.0833333333333333,11,0.9230769276618958,0.0928902062281192,0.9230769276618958,0,1.0704996577686516,1.0833333333333333,1.2380952835083008,1.0,0,0.0456435464587638,208.0,1.05,208.0,0.0,0,1.1428571939468384,17.65543218712829,13.0,0.0,0,0,-1.0,0.6931471805599453,-1.0,-1.0,0,1.9013698630136984,0,0.8,1,urn:harmonic:company:29751055
1.0,1.0,11,1.0,0.2608493517403003,1.090909123420715,0,0.3093771389459274,1.8333333333333333,2.6039605140686035,1.090909123420715,8,0.2485231320532011,526.0,1.3014880952380952,526.0,1.2770342594661392,0,1.4139784574508667,158.40420104621882,12.0,0.8000000000000002,0,0,-1.0,0.6730116670092565,-1.0,-1.0,9,2.008219178082192,3,0.5,4,urn:harmonic:company:36812525
1.0,1.0,14,1.0,0.4239244555183127,0.9230769276618958,8,1.2813141683778233,1.6666666666666667,1.5559701919555664,1.0285714864730835,21,0.2673595116109631,4587.0,1.3302098194203456,4587.0,1.2636256721237276,0,1.2608575820922852,1253.0957778922682,36.0,0.85,0,0,-1.0,0.4505612088663046,-1.0,-1.0,9,2.276712328767123,4,0.5454545454545454,2,urn:harmonic:company:37094901
1.0,1.1333333333333333,14,0.8823529481887817,0.4647008111181006,1.1538461446762085,15,0.5420944558521561,2.0,1.425431728363037,1.5,22,0.263793056882671,908.0,1.397835497835498,908.0,0.796311640173813,0,1.159642457962036,202.91513590896164,17.0,4.25,1,0,0.0,0.4505612088663046,7.0,7.0,8,2.0136986301369864,7,0.6363636363636364,1,urn:harmonic:company:37116305
1.0,1.0,11,1.0,0.1870162938455067,1.100000023841858,3,0.1478439425051334,1.375,1.5883100032806396,1.375,3,0.1030027567652175,1250.0,1.2430555555555556,1250.0,1.039720770839918,0,1.0566356182098389,233.9990842472924,11.0,3.0,0,0,-1.0,0.0,-1.0,-1.0,0,3.016438356164384,0,0.5,11,urn:harmonic:company:37467183
1.0,1.0833333333333333,11,0.9230769276618958,0.3873455574285611,1.090909123420715,2,0.5612594113620808,1.625,1.650537610054016,1.7142857313156128,6,0.1174975618160558,1535.0,1.4863945578231292,1535.0,1.3862943611198906,0,1.1780506372451782,546.7997805412873,13.0,4.25,0,0,-1.0,0.4505612088663046,-1.0,-1.0,1,2.010958904109589,1,0.4285714285714285,7,urn:harmonic:company:40914974
1.0110756158828735,1.1,11,0.9090909361839294,0.4741657546548405,1.25,0,0.1122518822724161,2.0,1.3355005979537964,1.6666666269302368,4,0.2613070415234017,4063.0,1.5593292124542124,4063.0,0.6931471805599453,0,1.173714280128479,540.7018166655763,22.0,6.8,0,0,-1.0,0.4505612088663046,-1.0,-1.0,8,2.010958904109589,4,0.5,6,urn:harmonic:company:41559787
1.0,0.6491228070175439,17,1.54054057598114,0.3197705509113873,1.54054057598114,4,2.565366187542779,1.26,1.0044692754745483,1.3902438879013062,6,0.1628411824466357,4495.0,0.8636820042640722,4513.0,1.6062264853385355,1,1.0,25.83842454575232,37.0,16.0,1,1,0.0,1.1626998334975678,243.0,243.0,6,6.019178082191781,1,0.5454545454545454,6,urn:harmonic:company:1702
1.0,1.8867924528301887,17,0.5299999713897705,0.3661171324837155,0.5196078419685364,9,1.514031485284052,1.9074074074074077,1.0901024341583252,0.9636363387107848,18,0.3798225456588666,3194.0,1.2457520624542429,3194.0,1.2955438354073374,0,1.0270096063613892,385.0031533696512,100.0,-1.2208333333333332,0,0,6.961143321313625,1.1087452200989272,280.0,280.0,23,6.019178082191781,5,0.3636363636363636,15,urn:harmonic:company:633300
1.0,1.0070921985815602,17,0.9929577708244324,0.0828454708850059,1.0,3,1.596167008898015,1.0538922155688624,1.0,0.9791666865348816,8,0.0677355508492607,4947.0,0.9577983388024688,4952.0,1.3995028933746418,0,1.0,171.64335459455046,142.0,-2.8858407079646016,0,0,0.0,1.5181052655826022,261.0,261.0,7,8.01917808219178,4,0.5454545454545454,13,urn:harmonic:company:641058
1.0,1.0,17,1.0,0.1256510022520559,1.0245901346206665,4,1.5550992470910336,1.11,1.220588207244873,1.0964912176132202,26,0.0239202798189881,11703.0,1.073676282898866,11703.0,1.3494323165943,1,1.0896648168563845,1835.5125310479325,125.0,8.352845528455283,4,0,5.892556509887896,1.099778604982954,254.0,254.0,24,7.353424657534247,20,0.4545454545454545,15,urn:harmonic:company:668424
1.0,1.1290322580645162,17,0.8857142925262451,0.0670918941707184,0.911764681339264,10,1.0349075975359343,1.1333333333333333,1.1166231632232666,0.939393937587738,15,0.0608106701899211,1283.0,1.0384041305916305,1283.0,1.762313710313959,0,1.048202633857727,141.43503555005654,35.0,-2.0,3,0,3.103866448174692,1.073831323185844,118.0,118.0,13,5.684931506849315,3,0.4545454545454545,6,urn:harmonic:company:673785
1.0,1.0555555555555556,17,0.9473684430122375,0.0436013352057225,0.9473684430122375,5,3.542778918548939,1.105263157894737,1.0631033182144165,0.8999999761581421,7,0.0588267670424009,4515.0,0.9808971318500156,4528.0,1.8789674931888127,0,1.003110408782959,472.9615669278528,38.0,-3.870588235294118,0,1,0.985184366143778,1.007483124852453,24.0,24.0,1,5.890410958904109,0,0.6363636363636364,9,urn:harmonic:company:694312
1.0,1.0689655172413792,17,0.8064516186714172,0.1527781937011569,0.8333333134651184,3,2.0396988364134154,1.25,1.106943130493164,1.0,12,0.0915634482419503,4751.0,1.0943098568098566,4751.0,1.5029045168151298,0,1.041657567024231,547.5563330913968,31.0,0.0,0,0,3.5668224265054493,1.165524439934698,919.0,908.0,2,6.93972602739726,1,0.6363636363636364,8,urn:harmonic:company:792894
1.0,1.0,17,0.9090909361839294,0.0622348864506084,1.0,3,3.983572895277208,1.2222222222222223,1.247791409492493,1.0,14,0.0812285817105503,8757.0,1.0109997215260371,8757.0,1.3801087571572688,0,1.0340063571929932,1044.6287203589095,22.0,0.0,0,0,8.75688338028706,1.0710178890244566,254.0,254.0,7,5.517808219178082,6,0.6363636363636364,8,urn:harmonic:company:814184
1.0,1.0847457627118644,17,0.921875,0.0924504630059278,0.7866666913032532,17,0.4845995893223819,1.234375,1.0826795101165771,0.8309859037399292,30,0.1336250150488697,3588.0,1.0307269756421842,3588.0,1.5787150632783369,3,1.0260223150253296,374.7707142177656,64.0,-11.83728813559322,8,0,1.1950332945836273,1.3984938475273017,626.0,626.0,20,7.186301369863013,12,0.5454545454545454,9,urn:harmonic:company:1410534
1.0,1.0,11,1.0,0.1121434389291746,1.2386363744735718,20,3.025325119780972,1.2386363636363635,1.339877963066101,1.211111068725586,30,0.094747870473268,14058.0,1.0718541671729322,14058.0,1.653303680363012,2,1.339877963066101,1470.732130607066,109.0,16.15,1,2,0.0,0.4505612088663046,215.0,215.0,25,5.019178082191781,8,0.5,12,urn:harmonic:company:1428919
1.0,1.0506329113924051,17,0.9277108311653136,0.0792557099944571,0.9746835231781006,31,0.8268309377138946,1.1323529411764706,1.1379550695419312,1.0,37,0.0573374326468674,4908.0,1.0375103451018528,4908.0,1.213718953570735,0,1.0704470872879028,681.105550734855,83.0,0.0,1,1,6.144235834253768,0.5366645624845251,85.0,85.0,30,7.013698630136986,15,0.4545454545454545,16,urn:harmonic:company:1463183
1.0,0.8571428571428571,17,1.1666666269302368,0.3314026992455898,1.5555555820465088,3,0.405201916495551,1.5,1.0400903224945068,1.5555555820465088,5,0.2138905286569703,1842.0,1.2138888888888888,2331.0,0.6931471805599453,0,1.0233333110809326,256.46133880305155,12.0,4.25,0,0,1.0032626514091003,0.4505612088663046,8.0,8.0,0,5.010958904109589,0,0.8181818181818182,2,urn:harmonic:company:1466316
1.0,1.0,17,1.0,0.0730442846521305,1.04347825050354,2,1.8042436687200547,1.105263157894737,1.028333306312561,1.090909123420715,19,0.0296716020546067,4936.0,1.0466231080428037,4936.0,1.770771423374817,0,1.0075525045394895,128.956546362227,48.0,3.8875,1,0,0.0,1.11506598409643,135.0,135.0,18,5.438356164383562,12,0.4545454545454545,10,urn:harmonic:company:1691146
1.0,0.9803921568627452,17,0.959999978542328,0.3475872814906459,1.0,6,0.8295687885010267,1.6,1.1294658184051514,1.1707316637039185,17,0.192509878392549,9579.0,1.2089959543454596,9579.0,1.4098252028806162,0,1.0427825450897217,1891.7394362784853,50.0,4.392156862745098,0,0,95.92678308177705,0.8222653373287878,1254.0,1254.0,5,5.019178082191781,3,0.5454545454545454,12,urn:harmonic:company:1796382
1.0,0.9545454545454546,17,1.047619104385376,0.0872357483821882,1.047619104385376,2,3.655030800821356,1.0,1.00335431098938,1.0,3,0.0278780514640419,2393.0,0.9709733201581028,2432.0,1.6307991045856434,0,1.0008364915847778,563.4525920868691,21.0,0.0,2,1,13.142382669144215,0.5004024235381879,2737.0,2690.0,2,4.589041095890411,0,0.9090909090909092,11,urn:harmonic:company:1815973
1.0,1.0,17,1.0,0.5214824386530476,1.076923131942749,0,3.373032169746749,2.2,2.351790428161621,1.75,0,0.4050847259719802,6371.0,1.3547348484848485,6371.0,0.6931471805599453,0,1.407955765724182,1976.790659239748,14.0,5.1,0,1,-1.0,1.0549201679861442,-1.0,-1.0,0,4.016438356164383,0,0.3636363636363636,4,urn:harmonic:company:1839685
1.0,1.0377358490566038,17,0.9636363387107848,0.0914363794992594,0.8833333253860474,22,0.4407939767282683,1.087719298245614,1.0350972414016724,0.828125,34,0.0597210762478595,3834.0,0.9945774371296976,3834.0,1.352410090235333,0,1.0092129707336426,626.8607360115492,55.0,-10.93653846153846,12,0,-1.0,1.2957790645845746,-1.0,-1.0,23,5.772602739726027,12,0.3636363636363636,14,urn:harmonic:company:1888761
1.051461935043335,1.0769230769230769,17,0.9285714030265808,0.1759774831984929,1.0833333730697632,7,0.1122518822724161,1.4285714285714286,1.3539156913757324,1.2999999523162842,9,0.2041440157641646,855.0,1.0816738816738816,855.0,0.4505612088663046,0,1.2916666269302368,68.87603717354844,14.0,2.55,0,0,-1.0,0.4505612088663046,-1.0,-1.0,12,5.523287671232877,3,0.6363636363636364,9,urn:harmonic:company:1957962
1.0,1.0161290322580645,17,0.9841269850730896,0.2081038039422164,1.1272727251052856,15,3.006160164271048,1.181818181818182,1.1030927896499634,1.192307710647583,18,0.0434603682465114,3531.0,1.127996683805738,3531.0,1.395498677715188,0,1.0452930927276611,272.0402519716714,63.0,8.625,0,0,19384.787473400087,1.5862329823343582,59408.0,59408.0,7,5.019178082191781,1,0.4545454545454545,1,urn:harmonic:company:1963264
1.0,1.0454545454545454,17,0.95652174949646,0.1086569634599216,0.9166666865348816,2,2.458590006844627,1.263157894736842,1.0083986520767212,1.100000023841858,3,0.1358045456646971,1801.0,1.02711561099719,1801.0,1.715506376172396,1,1.002784013748169,17.8696258889705,23.0,1.8666666666666671,2,0,105.5764289647134,1.2047933096947845,589.0,189.0,7,4.928767123287671,1,0.4545454545454545,15,urn:harmonic:company:2094685
1.0,0.6538461538461539,14,1.529411792755127,0.0,1.529411792755127,7,1.0869267624914445,1.0,1.0,1.529411792755127,5,0.0,11.0,1.0,11.0,0.0,0,1.0,0.0,17.0,9.0,0,0,-1.0,0.6837389058487535,-1.0,-1.0,3,4.016438356164383,0,1.0,3,urn:harmonic:company:2127317
1.0,1.0,17,1.0,0.0716932357038526,0.9090909361839294,1,1.5331964407939769,1.0232558139534884,1.0303438901901243,0.930232584476471,7,0.0535264873856532,1528.0,0.9671625156405056,1528.0,1.490080417766317,3,1.0079156160354614,88.56113799742353,40.0,-2.8125,0,2,14.900541728100013,1.0729726411030278,240.0,222.0,5,5.613698630136986,4,0.7272727272727273,20,urn:harmonic:company:2137935
1.0,0.9629629629629628,17,0.9615384340286256,0.1238666956474651,0.8620689511299133,6,2.458590006844627,1.173913043478261,1.115719199180603,1.0,10,0.110683576784918,5515.0,1.006420701686194,5515.0,1.3256478681964805,1,1.0384109020233154,592.7952533702514,26.0,0.0,0,0,7.475450015964021,0.9257019111219666,2897.0,2877.0,8,4.432876712328767,2,0.5454545454545454,3,urn:harmonic:company:2151315
1.0,1.0140845070422535,17,0.9861111044883728,0.0552017846887971,1.0441176891326904,4,3.0855578370978782,1.0827067669172932,1.0468826293945312,1.059701442718506,17,0.0267934985954666,4265.0,1.027335762497952,4265.0,1.6660432323893173,1,1.0133048295974731,254.77146622021863,144.0,7.9794871794871804,0,0,0.970142500145332,0.954863408826156,77.0,77.0,21,5.597260273972603,12,0.4545454545454545,4,urn:harmonic:company:2160178
1.0,1.09438202247191,17,0.0759753584861755,0.1080083702999533,0.0802603065967559,10,1.322381930184805,1.1105263157894736,1.0504695177078247,0.0842824578285217,29,0.0220775098251501,5370.0,1.063552668124648,5370.0,1.338264575615009,0,1.0128253698349,437.9625920397127,487.0,-370.1110112359551,0,0,5.752237416355278,1.0827936066248414,4865.0,4865.0,24,5.019178082191781,10,0.4545454545454545,1,urn:harmonic:company:2200607
1.0147453546524048,0.9411764705882352,17,1.0625,0.1416274042904329,1.1333333253860474,5,0.4380561259411362,1.2,1.239628791809082,1.307692289352417,15,0.0599471264911602,2238.0,1.0778994797473056,2238.0,1.165524439934698,2,1.106186032295227,265.64840515877125,32.0,6.8,9,0,-1.0,0.4505612088663046,-1.0,-1.0,7,6.010958904109589,9,0.5454545454545454,1,urn:harmonic:company:2220967
1.0,1.0185185185185186,17,0.9818181991577148,0.0528019359586691,0.9473684430122375,11,1.626283367556468,1.0847457627118644,1.048349380493164,0.8852459192276001,17,0.0499767841499089,8955.0,0.9857522081111414,8955.0,1.517025398301601,1,1.0283647775650024,500.8600609487592,55.0,-1.8666666666666667,2,0,0.0,1.072016968563193,376.0,376.0,5,5.019178082191781,1,0.4545454545454545,21,urn:harmonic:company:2230759
1.0,1.0,17,1.0,0.0,1.0,0,6.135523613963039,1.0,1.0,1.0,1,0.0,5856.0,1.0,5856.0,0.6931471805599453,1,1.0,0.0,69.0,0.0,1,2,0.0,1.506580800097117,754.0,754.0,0,8.69041095890411,0,1.0,16,urn:harmonic:company:2232817
1.0,1.2459016393442623,17,0.4078947305679321,0.0261352648978988,0.4246575236320495,7,0.7802874743326489,1.0555555555555556,1.115023493766785,0.4078947305679321,14,0.0345565394059571,1900.0,1.0119105058123303,1900.0,1.3923979535566886,0,1.042810082435608,210.1089353308953,76.0,-38.13934426229508,0,0,0.0,1.4859552254481996,215.0,215.0,14,5.186301369863013,5,0.6363636363636364,7,urn:harmonic:company:2240591
1.0073145627975464,1.0,17,1.0,0.1540609831050048,1.3333333730697632,4,2.0123203285420943,1.4444444444444444,1.157262921333313,1.2307692766189575,7,0.1678361475886706,957.0,1.071921596921597,957.0,0.5982695885852573,0,1.0758928060531616,189.76638544734848,16.0,2.55,2,0,1.9670488163112865,0.4505612088663046,39.0,39.0,0,5.019178082191781,1,0.6363636363636364,2,urn:harmonic:company:2241253
1.0,1.608695652173913,17,0.4864864945411682,0.1629814744772936,0.4799999892711639,2,0.6132785763175906,1.2857142857142858,1.952105164527893,0.4864864945411682,6,0.0860853714217134,31343.0,1.0852757293484994,31343.0,1.805917722294338,1,1.2954329252243042,9006.868777575844,74.0,-33.12608695652173,1,0,-1.0,1.255080229085571,-1.0,-1.0,2,3.016438356164384,4,0.4545454545454545,9,urn:harmonic:company:2256320
1.0,0.92,17,1.08695650100708,0.0552954293611912,1.08695650100708,0,0.1505817932922655,1.1363636363636365,1.0118516683578491,1.0,13,0.0748982791185064,11355.0,1.0136621651295563,11355.0,1.240684291953396,0,1.0,377.1761650437687,23.0,0.0,0,0,55.7483843078988,1.1490596969706202,370.0,370.0,6,5.010958904109589,5,0.6363636363636364,12,urn:harmonic:company:3140495
1.0,1.03125,17,0.9696969985961914,0.0779537366366108,0.8888888955116272,13,3.2032854209445585,1.2857142857142858,1.0252764225006104,1.0666667222976685,26,0.1396676805646037,1947.0,1.0333578607772156,1947.0,1.279007519274558,0,1.0072426795959473,67.59851199197665,33.0,1.504,0,1,1.0966377611066325,0.8675632284814613,47.0,47.0,26,4.268493150684932,11,0.4545454545454545,14,urn:harmonic:company:3181183
1.0,1.08,17,0.92592591047287,0.0582152035550648,0.92592591047287,8,2.830937713894593,1.181818181818182,1.1399844884872437,0.8928571343421936,12,0.0759521693955326,2948.0,0.9995306991858716,2948.0,1.6968950476761904,0,1.030048966407776,493.5085671823266,27.0,-2.675,0,0,7.374217583399628,0.8082699580001821,92.0,92.0,12,4.821917808219178,1,0.5454545454545454,3,urn:harmonic:company:3196636
1.0,1.0161290322580645,17,0.8888888955116272,0.0775431569827432,0.9491525292396544,16,0.2327173169062286,1.1111111111111112,1.2443418502807615,0.9491525292396544,41,0.0463023963139602,2694.0,1.0269203447976765,2694.0,1.4769305996756343,2,1.132408618927002,322.7651618022035,63.0,-2.825806451612903,0,0,0.0,1.3552726008452065,24.0,24.0,32,4.016438356164383,15,0.5454545454545454,3,urn:harmonic:company:3203427
1.0,1.0454545454545454,17,0.91304349899292,0.1861688313760544,0.875,1,1.1937029431895962,1.25,1.0473229885101318,1.0,2,0.0987378614147717,6064.0,1.1027958152958153,6064.0,1.5857708352080966,0,1.0046387910842896,902.7024133449648,23.0,0.0,0,0,12.347898130260637,0.666278442414676,105.0,105.0,1,4.008219178082192,0,0.6363636363636364,18,urn:harmonic:company:3217172
1.0,1.0,17,0.9743589758872986,0.2241352134473801,0.9743589758872986,2,0.2053388090349076,1.3703703703703705,1.065837025642395,1.0,2,0.1333836557578987,2655.0,1.0970788940087184,2655.0,1.1569876443452742,0,1.031869411468506,315.4892507206251,39.0,0.0,0,0,-1.0,1.0412597335159743,-1.0,-1.0,6,5.0,0,0.4545454545454545,4,urn:harmonic:company:3259915
1.0,1.0,17,1.0,0.0962701490184506,1.0416666269302368,2,0.1204654346338124,1.1363636363636365,1.05070960521698,0.9615384340286256,6,0.0757555487912255,7625.0,1.0360124597624598,7625.0,1.5657306529961337,0,1.0322188138961792,1002.5407461606828,25.0,-0.6782608695652174,0,0,6.354711082431401,1.2153881010836147,36.0,36.0,6,5.3863013698630136,3,0.6363636363636364,18,urn:harmonic:company:3402432
1.0,1.0,17,1.0,0.2114739901250264,1.0196079015731812,6,0.4736481861738535,1.2439024390243902,1.3305577039718628,1.13043475151062,8,0.0697643842127744,5273.0,1.1285969551613084,5273.0,1.6796478837567517,0,1.0429192781448364,981.9692582677964,52.0,3.521739130434783,0,1,19.13727499195345,1.5294076437065067,215.0,215.0,1,4.010958904109589,0,0.6363636363636364,15,urn:harmonic:company:3460058
1.017177939414978,1.0,17,0.8333333134651184,0.3304554382742968,1.0,27,0.2354551676933607,1.5714285714285714,1.496389865875244,1.0,33,0.1620198602151934,1630.0,1.2250420875420875,1630.0,1.3316643102930148,0,1.2637195587158203,508.1192799081521,18.0,0.0,0,0,-1.0,1.1209503926735835,-1.0,-1.0,13,4.016438356164383,5,0.4545454545454545,3,urn:harmonic:company:3584561
1.0,1.0,17,1.0,0.0810555360653263,1.125,2,3.0910335386721424,1.2307692307692308,1.2610825300216677,1.125,2,0.1207887410420198,5149.0,1.0387591575091577,5149.0,0.7902347553432828,0,1.0194021463394165,1254.916648274955,18.0,1.7,0,1,438.4836169721067,0.4505612088663046,3007.0,2991.0,0,3.7150684931506848,0,0.7272727272727273,2,urn:harmonic:company:3610253
1.0,1.2,17,0.8333333134651184,0.1877274640318267,1.0,2,2.187542778918549,1.3076923076923077,1.1885521411895752,1.25,12,0.1442021541587322,353.0,1.087037962037962,353.0,1.039720770839918,2,1.1314102411270142,48.0,18.0,2.742857142857143,0,0,0.0,0.8599672810355049,28.0,28.0,3,6.013698630136986,5,0.6363636363636364,1,urn:harmonic:company:3628436
1.0,1.051282051282051,17,0.9512194991111756,0.088432012624314,1.0833333730697632,19,3.471594798083504,1.2727272727272727,1.1129724979400637,1.0263158082962036,30,0.125265664685161,2591.0,1.0414964362172323,2591.0,1.5852308962654968,0,1.048987865447998,184.34062851216885,41.0,0.85,1,3,7852.529326499164,0.4505612088663046,21095.0,21095.0,9,3.9315068493150687,3,0.4545454545454545,15,urn:harmonic:company:3640191
1.0,3.3306451612903225,17,0.0871670693159103,0.8244739329362412,0.0884520858526229,4,1.0403832991101984,3.697247706422018,1.3546099662780762,0.3185840845108032,9,1.1378126182641493,1719.0,1.7389401968898712,1719.0,1.7981055026242665,1,1.3022726774215698,462.1653390872089,413.0,-72.9016129032258,3,0,14.01318240250057,1.5608619960679508,72.0,72.0,7,4.52054794520548,2,0.2727272727272727,18,urn:harmonic:company:3642922
1.0,1.0,17,1.0,0.3653004218002358,1.0526316165924072,0,1.6043805612594113,1.818181818181818,1.1218457221984863,1.0,0,0.2587945583826422,1556.0,1.2073781796692014,1556.0,1.0751393240053733,0,1.0058177709579468,466.9006556241084,20.0,0.0,0,0,0.0,0.4505612088663046,21.0,21.0,1,4.008219178082192,0,0.5454545454545454,1,urn:harmonic:company:3934118
1.0,1.0,17,1.0,0.1644311159612518,1.0555555820465088,0,2.1218343600273784,1.1333333333333333,1.007830023765564,0.9047619104385376,1,0.1146146334411396,2703.0,0.935486572251278,2703.0,1.308605387253449,0,1.002968430519104,231.03965084252945,19.0,-1.7,1,0,8.806006565633876,0.4505612088663046,169.0,169.0,0,3.887671232876712,0,0.4545454545454545,4,urn:harmonic:company:3965467
1.0,1.0,17,1.0,0.1561895097620586,1.0,15,2.650239561943874,1.25,1.0,1.090909123420715,25,0.1044290825500596,1099.0,1.0814911196468069,1099.0,1.2540994652497848,0,1.0,111.0944954896712,60.0,2.6607142857142856,0,0,251505.8001935672,1.6043160488773407,599024.0,758.0,0,4.016438356164383,2,0.5454545454545454,28,urn:harmonic:company:4066476
1.0,1.088235294117647,17,0.9189189076423644,0.1740182546205324,0.9189189076423644,2,0.9062286105407256,1.1724137931034482,1.0918962955474854,0.8500000238418579,4,0.0971759461635607,6737.0,1.065023161148536,6737.0,1.4708084763221112,0,1.0279219150543213,1142.5284782137433,37.0,-5.1,0,0,282.3256880229765,0.4505612088663046,1543.0,1532.0,1,4.975342465753425,1,0.1818181818181818,7,urn:harmonic:company:4104962
1.0048840045928955,1.1111111111111112,17,0.8999999761581421,0.3197016412751566,0.9473684430122375,1,0.2464065708418891,2.0,1.092598795890808,0.8181818127632141,5,0.4483372746916234,3276.0,1.201836008829716,3276.0,1.2658567518727373,0,1.0467408895492554,296.7839655746621,20.0,-3.555555555555556,2,2,49.87395878317544,1.1490596969706202,508.0,508.0,6,4.016438356164383,3,0.5454545454545454,11,urn:harmonic:company:4138383
1.0,1.0,17,1.0,0.2463088031128462,1.2307692766189575,1,0.2108145106091718,1.625,1.1171875,1.1428571939468384,2,0.2136642678190473,572.0,1.155420967920968,572.0,0.6365141682948128,0,1.0399999618530271,124.5493313820368,16.0,1.25,0,0,-1.0,1.0888999753452238,-1.0,-1.0,6,3.1232876712328768,1,0.6363636363636364,1,urn:harmonic:company:4148475
1.0,1.0526315789473684,17,0.949999988079071,0.1171327818605822,0.9743589758872986,43,0.8213552361396304,1.1470588235294117,1.1582733392715454,1.1176470518112185,59,0.0577123167343072,1127.0,1.076777288965157,1127.0,1.1645953713991983,0,1.0387096405029297,221.186764900887,40.0,3.975000000000001,1,3,14359.574206733736,1.054720916906812,58891.0,58891.0,5,5.016438356164383,3,0.3636363636363636,28,urn:harmonic:company:4216052
1.0,1.0535714285714286,17,0.9491525292396544,0.0367164090405656,0.9491525292396544,2,0.216290212183436,1.015625,1.1099796295166016,0.9032257795333862,13,0.0183255968673497,1635.0,0.9787605648459694,1635.0,1.77836893664508,2,1.0453964471817017,113.85037767496436,59.0,-5.1,6,0,0.0,0.4505612088663046,30.0,30.0,16,7.512328767123288,7,0.4545454545454545,8,urn:harmonic:company:4296336
1.0,1.0,17,1.0,0.2836835322972954,1.0,5,0.8021902806297057,1.7142857142857142,1.272670030593872,1.7142857313156128,8,0.2244569458972504,2021.0,1.1991792929292928,2021.0,1.3321790402101223,0,1.104975342750549,700.7472109075934,12.0,4.25,0,2,23931.283600372084,0.4505612088663046,63003.0,63003.0,4,3.008219178082192,1,0.6363636363636364,13,urn:harmonic:company:4410540
1.0038872957229614,1.181818181818182,17,0.8461538553237915,0.1804085957890439,0.9166666865348816,4,2.2286105407255303,1.5,1.0508646965026855,0.9166666865348816,5,0.2226934850757039,1029.0,1.100865800865801,1029.0,1.2730283365896256,0,1.0288844108581543,81.1037623137047,13.0,-0.85,0,1,17.819813456767356,0.4505612088663046,219.0,219.0,3,3.852054794520548,1,0.6363636363636364,7,urn:harmonic:company:4415106
1.0,1.0,17,0.9230769276618958,0.1125305219902477,0.9230769276618958,20,2.11088295687885,1.1,1.1103835105895996,1.0,25,0.0418004364073717,1187.0,1.068560606060606,1187.0,1.0296530140645737,0,1.01626718044281,202.66524767305097,13.0,0.0,1,1,4.553602323177449,0.0,129.0,129.0,12,3.010958904109589,3,0.6363636363636364,11,urn:harmonic:company:4445203
1.0,1.9545454545454544,17,0.0733452588319778,2.0891490459853266,1.0,6,1.7084188911704312,14.506493506493506,1.0224113464355469,1.1081081628799438,9,4.9681260170017785,3604.0,3.467152182938876,3608.0,1.5229550675313184,0,1.021541953086853,413.3345390558,1118.0,7.00979020979021,0,1,1504.401825624117,1.7156784740098223,4271.0,348.0,5,4.016438356164383,4,0.5454545454545454,3,urn:harmonic:company:4516938
